Name,P,B,C1,C2,Objective without constant,Objective,Gap,LB,Time
../instances/96_1/ad_grb_00000.log.npz,0,0,0,0,-6.9314328796668,-6.9314328796668,0,-6.93143287966684,602.392299175263
../instances/96_1/ad_grb_00001.log.npz,0,0,0,0,-3.57527456633285,-4.57527456633285,7.28E-05,-3.57553494158962,10.1544461250305
../instances/96_1/ad_grb_00002.log.npz,0,0,0,0,-1.30452095343674,-2.92952095343674,0,-1.30452095343672,9.28208565711975
../instances/96_1/ad_grb_00003.log.npz,0,0,0,0,0.39082530682519,-1.57792469317481,0,0.390825306825186,5.87831497192383
../instances/96_1/ad_grb_00004.log.npz,0,0,0,0,0.720427889603186,-1.72748877706348,0,0.720427889603186,15.7826492786407
../instances/96_1/ad_grb_00005.log.npz,0,0,0,0,0.266049700229917,-1.93186696643675,0,0.266049700229914,14.0728843212128
../instances/96_1/ad_grb_00006.log.npz,0,0,0,0,1.94360260447917,-0.545980728854167,0,1.94360260447916,564.335454940796
../instances/96_1/ad_grb_00007.log.npz,0,0,0,0,1.61613327827795,-0.748450055055387,0,1.61613327827794,16.5017132759094
../instances/96_1/ad_grb_00008.log.npz,0,0,0,0,1.97836807076385,-0.386215262569488,0,1.97836807076384,14.1955180168152
../instances/96_1/ad_grb_00009.log.npz,0,0,0,0,1.40922741329397,-0.799105920039367,0,1.40922741329397,419.523370027542
../instances/96_1/ad_grb_00010.log.npz,0,0,0,0,1.82576100197993,-0.382572331353406,0,1.82576100197992,261.317538499832
../instances/96_1/ad_grb_00011.log.npz,0,0,0,0,1.48080918581922,-0.790024147514115,0,1.48080918581922,9.44898653030396
../instances/96_1/ad_grb_00012.log.npz,0,0,0,0,1.85085119863518,-0.41998213469815,0,1.85085119863518,12.0848159790039
../instances/96_1/ad_grb_00013.log.npz,0,0,0,0,2.05882125535499,-0.212012077978348,0,2.05882125535498,11.2468094825745
../instances/96_1/ad_grb_00014.log.npz,0,0,0,0,1.77399231235494,-0.465591020978389,0,1.77399231235494,37.658848285675
../instances/96_1/ad_grb_00015.log.npz,0,0,0,0,2.04813957677286,-0.191443756560476,0,2.04813957677285,160.500538110733
../instances/96_1/ad_grb_00016.log.npz,0,0,0,0,1.72388081623914,-0.515702517094196,0,1.72388081623913,589.089607715607
