Name,P,B,C1,C2,Objective without constant,Objective,Gap,Time
../insances/32_1/ad_grb_00000.log.npz,0,0,0,0,-6.92471027609745,-6.92471027609745,0,0.744097232818604
../insances/32_1/ad_grb_00001.log.npz,0,0,0,0,-3.56581676254879,-4.56581676254879,0,0.369640350341797
../insances/32_1/ad_grb_00002.log.npz,0,0,0,0,-1.26264118875259,-2.88764118875259,0,0.198065996170044
../insances/32_1/ad_grb_00003.log.npz,0,0,0,0,0.353615678657528,-1.58388432134247,0,0.19909405708313
../insances/32_1/ad_grb_00004.log.npz,0,0,0,0,0.633275643495364,-1.80422435650464,0,0.238138437271118
../insances/32_1/ad_grb_00005.log.npz,0,0,0,0,0.281344277138078,-1.90615572286192,0,0.203303813934326
../insances/32_1/ad_grb_00006.log.npz,0,0,0,0,1.90533269857318,-0.563417301426823,0,0.720426797866821
../insances/32_1/ad_grb_00007.log.npz,0,0,0,0,2.16472134090144,-0.304028659098558,0,0.426860094070435
../insances/32_1/ad_grb_00008.log.npz,0,0,0,0,2.31203069280851,-0.156719307191495,0,0.270606279373169
../insances/32_1/ad_grb_00009.log.npz,0,0,0,0,1.73277952482352,-0.61097047517648,0,0.648842573165894
../insances/32_1/ad_grb_00010.log.npz,0,0,0,0,1.67736633874995,-0.603883661250049,0,0.269622802734375
../insances/32_1/ad_grb_00011.log.npz,0,0,0,0,1.97113553540803,-0.310114464591968,0,0.335495471954346
../insances/32_1/ad_grb_00012.log.npz,0,0,0,0,1.55885899193602,-0.628641008063978,0,0.876164197921753
../insances/32_1/ad_grb_00013.log.npz,0,0,0,0,1.92340076439903,-0.264099235600972,0,1.01142024993896
../insances/32_1/ad_grb_00014.log.npz,0,0,0,0,1.85725383571543,-0.39274616428457,0,1.47792863845825
../insances/32_1/ad_grb_00015.log.npz,0,0,0,0,2.06809361569313,-0.18190638430687,0,0.862006187438965
../insances/32_1/ad_grb_00016.log.npz,0,0,0,0,2.17976232580044,-0.070237674199556,0,0.768609523773193
../insances/32_1/ad_grb_00017.log.npz,0,0,0,0,2.24083201363379,-0.009167986366206,0,1.07674050331116
../insances/32_1/ad_grb_00018.log.npz,0,0,0,0,2.24490674581508,-0.00509325418492,0,0.327659606933594
../insances/32_1/ad_grb_00019.log.npz,0,0,0,0,2.2476760501191,-0.0023239498809,7.16E-05,0.264459848403931
../insances/32_1/ad_grb_00020.log.npz,0,0,0,0,1.89072435571702,-0.359275644282981,0,1.02827644348145
../insances/32_1/ad_grb_00021.log.npz,0,0,0,0,2.10584130557898,-0.144158694421017,0,1.15702629089355
../insances/32_1/ad_grb_00022.log.npz,0,0,0,0,2.16431534793071,-0.085684652069287,0,0.493901491165161
../insances/32_1/ad_grb_00023.log.npz,0,0,0,0,2.20743477562134,-0.042565224378662,6.91E-05,0.399860858917236
../insances/32_1/ad_grb_00024.log.npz,0,0,0,0,1.72930465368361,-0.458195346316388,0,0.975814580917358
../insances/32_1/ad_grb_00025.log.npz,0,0,0,0,2.07090157520651,-0.116598424793487,0,1.62752676010132
../insances/32_1/ad_grb_00026.log.npz,0,0,0,0,2.13466570977195,-0.052834290228051,0,1.30494141578674
../insances/32_1/ad_grb_00027.log.npz,0,0,0,0,1.8638898598986,-0.386110140101399,0,1.40891456604004
../insances/32_1/ad_grb_00028.log.npz,0,0,0,0,2.07528129282544,-0.174718707174559,0,0.893354415893555
../insances/32_1/ad_grb_00029.log.npz,0,0,0,0,2.18100804737286,-0.068991952627144,0,0.739407777786255
../insances/32_1/ad_grb_00030.log.npz,0,0,0,0,2.24460632038667,-0.00539367961333,0,1.10512518882751
../insances/32_1/ad_grb_00031.log.npz,0,0,0,0,2.24819340085407,-0.001806599145932,0,0.344926118850708
../insances/32_1/ad_grb_00032.log.npz,0,0,0,0,2.24987177619426,-0.000128223805738,0,0.295713663101196
../insances/32_1/ad_grb_00033.log.npz,0,0,0,0,2.25,0,0,0.133497476577759
../insances/32_1/ad_grb_00000.log.npz,1,0,0,0,-6.92471027609745,-6.92471027609745,0,0.788567304611206
../insances/32_1/ad_grb_00001.log.npz,1,0,0,0,-3.56581676254879,-4.56581676254879,0,0.39421820640564
../insances/32_1/ad_grb_00002.log.npz,1,0,0,0,-1.26264118875259,-2.88764118875259,0,0.227913379669189
../insances/32_1/ad_grb_00003.log.npz,1,0,0,0,0.353615678657528,-1.58388432134247,0,0.214800119400024
../insances/32_1/ad_grb_00004.log.npz,1,0,0,0,0.633275643495364,-1.80422435650464,0,0.264642000198364
../insances/32_1/ad_grb_00005.log.npz,1,0,0,0,0.281344277138078,-1.90615572286192,0,0.232132911682129
../insances/32_1/ad_grb_00006.log.npz,1,0,0,0,1.90533269857318,-0.563417301426823,0,0.7547767162323
../insances/32_1/ad_grb_00007.log.npz,1,0,0,0,2.16472134090144,-0.304028659098558,0,0.445105075836182
../insances/32_1/ad_grb_00008.log.npz,1,0,0,0,2.31203069280851,-0.156719307191495,0,0.283477067947388
../insances/32_1/ad_grb_00009.log.npz,1,0,0,0,1.73277952482352,-0.61097047517648,0,0.418505907058716
../insances/32_1/ad_grb_00010.log.npz,1,0,0,0,1.67736633874995,-0.603883661250049,0,0.272781610488892
../insances/32_1/ad_grb_00011.log.npz,1,0,0,0,1.97113553540803,-0.310114464591968,0,0.369632720947266
../insances/32_1/ad_grb_00012.log.npz,1,0,0,0,1.55885899193602,-0.628641008063978,0,0.874552249908447
../insances/32_1/ad_grb_00013.log.npz,1,0,0,0,1.92340076439903,-0.264099235600972,0,1.03774356842041
../insances/32_1/ad_grb_00014.log.npz,1,0,0,0,1.85725383571543,-0.39274616428457,0,1.51387929916382
../insances/32_1/ad_grb_00015.log.npz,1,0,0,0,2.06809361569313,-0.18190638430687,0,0.885514497756958
../insances/32_1/ad_grb_00016.log.npz,1,0,0,0,2.17976232580044,-0.070237674199556,0,0.800917148590088
../insances/32_1/ad_grb_00017.log.npz,1,0,0,0,2.24083201363379,-0.009167986366206,0,1.11115074157715
../insances/32_1/ad_grb_00018.log.npz,1,0,0,0,2.24490674581508,-0.00509325418492,0,0.335447311401367
../insances/32_1/ad_grb_00019.log.npz,1,0,0,0,2.2476760501191,-0.0023239498809,7.16E-05,0.27164888381958
../insances/32_1/ad_grb_00020.log.npz,1,0,0,0,1.89072435571702,-0.359275644282981,0,1.06603693962097
../insances/32_1/ad_grb_00021.log.npz,1,0,0,0,2.10584130557898,-0.144158694421017,0,1.06073451042175
../insances/32_1/ad_grb_00022.log.npz,1,0,0,0,2.16431534793071,-0.085684652069287,0,0.501146078109741
../insances/32_1/ad_grb_00023.log.npz,1,0,0,0,2.20743477562134,-0.042565224378662,6.91E-05,0.422343492507935
../insances/32_1/ad_grb_00024.log.npz,1,0,0,0,1.72930465368361,-0.458195346316388,0,0.998629808425903
../insances/32_1/ad_grb_00025.log.npz,1,0,0,0,2.07090157520651,-0.116598424793487,0,1.69145607948303
../insances/32_1/ad_grb_00026.log.npz,1,0,0,0,2.13466570977195,-0.052834290228051,0,1.32225942611694
../insances/32_1/ad_grb_00027.log.npz,1,0,0,0,1.8638898598986,-0.386110140101399,0,1.34922051429749
../insances/32_1/ad_grb_00028.log.npz,1,0,0,0,2.07528129282544,-0.174718707174559,0,0.916442632675171
../insances/32_1/ad_grb_00029.log.npz,1,0,0,0,2.18100804737286,-0.068991952627144,0,0.755598068237305
../insances/32_1/ad_grb_00030.log.npz,1,0,0,0,2.24460632038667,-0.00539367961333,0,1.12135720252991
../insances/32_1/ad_grb_00031.log.npz,1,0,0,0,2.24819340085407,-0.001806599145932,0,0.346981763839722
../insances/32_1/ad_grb_00032.log.npz,1,0,0,0,2.24987177619426,-0.000128223805738,0,0.277297735214233
../insances/32_1/ad_grb_00033.log.npz,1,0,0,0,2.25,0,0,0.139701128005981
../insances/32_1/ad_grb_00000.log.npz,0,1,0,0,-6.92471027609745,-6.92471027609745,0,0.823426485061646
../insances/32_1/ad_grb_00001.log.npz,0,1,0,0,-3.56581676254879,-4.56581676254879,0,0.377925872802734
../insances/32_1/ad_grb_00002.log.npz,0,1,0,0,-1.26264118875259,-2.88764118875259,0,0.204653739929199
../insances/32_1/ad_grb_00003.log.npz,0,1,0,0,0.353615678657528,-1.58388432134247,0,0.207190752029419
../insances/32_1/ad_grb_00004.log.npz,0,1,0,0,0.633275643495364,-1.80422435650464,0,0.245152711868286
../insances/32_1/ad_grb_00005.log.npz,0,1,0,0,0.281344277138078,-1.90615572286192,0,0.208690643310547
../insances/32_1/ad_grb_00006.log.npz,0,1,0,0,1.90533269857318,-0.563417301426823,0,0.769099235534668
../insances/32_1/ad_grb_00007.log.npz,0,1,0,0,2.16472134090144,-0.304028659098558,0,0.438333749771118
../insances/32_1/ad_grb_00008.log.npz,0,1,0,0,2.31203069280851,-0.156719307191495,0,0.276526212692261
../insances/32_1/ad_grb_00009.log.npz,0,1,0,0,1.73277952482352,-0.61097047517648,0,0.668956756591797
../insances/32_1/ad_grb_00010.log.npz,0,1,0,0,1.67736633874995,-0.603883661250049,0,0.263955593109131
../insances/32_1/ad_grb_00011.log.npz,0,1,0,0,1.97113553540803,-0.310114464591968,0,0.345337390899658
