Name,P,B,C1,C2,Objective without constant,Objective,Gap,Time
../instances/32_2/ad_grb_00000.log.npz,0,0,0,0,-2.6711171354706,-2.6711171354706,0,1.3341965675354
../instances/32_2/ad_grb_00001.log.npz,0,0,0,0,-1.07685685494467,-1.82685685494467,0,0.84118914604187
../instances/32_2/ad_grb_00002.log.npz,0,0,0,0,0.250080538961959,-0.999919461038041,0,0.796383142471314
../instances/32_2/ad_grb_00003.log.npz,0,0,0,0,1.22795898139064,-0.522041018609361,0,0.386318922042847
../instances/32_2/ad_grb_00004.log.npz,0,0,0,0,1.53965023418377,-0.21034976581623,0,0.786440134048462
../instances/32_2/ad_grb_00005.log.npz,0,0,0,0,1.38972847098495,-0.485271529015047,0,2.05585718154907
../instances/32_2/ad_grb_00006.log.npz,0,0,0,0,1.61072890141948,-0.264271098580517,0,1.07044243812561
../instances/32_2/ad_grb_00007.log.npz,0,0,0,0,1.41871751019529,-0.550032489804709,0,0.334570169448853
../instances/32_2/ad_grb_00008.log.npz,0,0,0,0,1.5181179397876,-0.575632060212404,0,1.01407861709595
../instances/32_2/ad_grb_00009.log.npz,0,0,0,0,1.84232104472821,-0.251428955271788,0,1.16186428070068
../instances/32_2/ad_grb_00010.log.npz,0,0,0,0,1.56888170481523,-0.337368295184772,0,1.23174548149109
../instances/32_2/ad_grb_00011.log.npz,0,0,0,0,1.77994875044849,-0.126301249551514,0,1.56911611557007
../instances/32_2/ad_grb_00012.log.npz,0,0,0,0,1.85763883233483,-0.04861116766517,0,2.12658762931824
../instances/32_2/ad_grb_00013.log.npz,0,0,0,0,1.63214435624064,-0.399105643759364,0,1.51110601425171
../instances/32_2/ad_grb_00014.log.npz,0,0,0,0,1.9440880600506,-0.087161939949397,0,2.8665931224823
../instances/32_2/ad_grb_00015.log.npz,0,0,0,0,2.00365195338489,-0.027598046615108,0,1.92420721054077
../instances/32_2/ad_grb_00016.log.npz,0,0,0,0,2.02309431671869,-0.008155683281313,0,1.66423034667969
../instances/32_2/ad_grb_00017.log.npz,0,0,0,0,2.02937411988735,-0.001875880112651,0,0.463069677352905
../instances/32_2/ad_grb_00018.log.npz,0,0,0,0,1.66489049890271,-0.366359501097294,0,1.59940695762634
../instances/32_2/ad_grb_00019.log.npz,0,0,0,0,1.96084608482115,-0.070403915178852,0,3.800377368927
../instances/32_2/ad_grb_00020.log.npz,0,0,0,0,2.01277180897858,-0.018478191021418,0,3.96204352378845
../instances/32_2/ad_grb_00021.log.npz,0,0,0,0,2.02700150953013,-0.004248490469869,0,1.94696545600891
../instances/32_2/ad_grb_00022.log.npz,0,0,0,0,2.03059238069096,-0.000657619309044,0,0.461224555969238
../instances/32_2/ad_grb_00023.log.npz,0,0,0,0,2.03125,0,0,0.3670654296875
../instances/32_2/ad_grb_00000.log.npz,1,0,0,0,-2.6711171354706,-2.6711171354706,0,1.15493249893188
../instances/32_2/ad_grb_00001.log.npz,1,0,0,0,-1.07685685494467,-1.82685685494467,0,0.885194301605225
../instances/32_2/ad_grb_00002.log.npz,1,0,0,0,0.250080538961959,-0.999919461038041,0,0.829060316085815
../instances/32_2/ad_grb_00003.log.npz,1,0,0,0,1.22795898139064,-0.522041018609361,0,0.443241834640503
../instances/32_2/ad_grb_00004.log.npz,1,0,0,0,1.53965023418377,-0.21034976581623,0,0.827717781066895
../instances/32_2/ad_grb_00005.log.npz,1,0,0,0,1.38972847098495,-0.485271529015047,0,2.13340473175049
../instances/32_2/ad_grb_00006.log.npz,1,0,0,0,1.61072890141948,-0.264271098580517,0,1.09838080406189
../instances/32_2/ad_grb_00007.log.npz,1,0,0,0,1.41871751019529,-0.550032489804709,0,0.36080527305603
../instances/32_2/ad_grb_00008.log.npz,1,0,0,0,1.5181179397876,-0.575632060212404,0,1.04063391685486
../instances/32_2/ad_grb_00009.log.npz,1,0,0,0,1.84232104472821,-0.251428955271788,0,1.20761966705322
../instances/32_2/ad_grb_00010.log.npz,1,0,0,0,1.56888170481523,-0.337368295184772,0,1.2729549407959
../instances/32_2/ad_grb_00011.log.npz,1,0,0,0,1.77994875044849,-0.126301249551514,0,1.59471559524536
../instances/32_2/ad_grb_00012.log.npz,1,0,0,0,1.85763883233483,-0.04861116766517,0,2.1624448299408
../instances/32_2/ad_grb_00013.log.npz,1,0,0,0,1.63214435624064,-0.399105643759364,0,1.57829761505127
../instances/32_2/ad_grb_00014.log.npz,1,0,0,0,1.9440880600506,-0.087161939949397,0,2.90772128105164
../instances/32_2/ad_grb_00015.log.npz,1,0,0,0,2.00365195338489,-0.027598046615108,0,1.93169093132019
../instances/32_2/ad_grb_00016.log.npz,1,0,0,0,2.02309431671869,-0.008155683281313,0,1.68229007720947
../instances/32_2/ad_grb_00017.log.npz,1,0,0,0,2.02937411988735,-0.001875880112651,0,0.468335866928101
../instances/32_2/ad_grb_00018.log.npz,1,0,0,0,1.66489049890271,-0.366359501097294,0,1.62913250923157
../instances/32_2/ad_grb_00019.log.npz,1,0,0,0,1.96084608482115,-0.070403915178852,0,3.90590786933899
../instances/32_2/ad_grb_00020.log.npz,1,0,0,0,2.01277180897858,-0.018478191021418,0,4.03547716140747
../instances/32_2/ad_grb_00021.log.npz,1,0,0,0,2.02700150953013,-0.004248490469869,0,1.9300525188446
../instances/32_2/ad_grb_00022.log.npz,1,0,0,0,2.03059238069096,-0.000657619309044,0,0.461550712585449
../instances/32_2/ad_grb_00023.log.npz,1,0,0,0,2.03125,0,0,0.365920782089233
../instances/32_2/ad_grb_00000.log.npz,0,1,0,0,-2.6711171354706,-2.6711171354706,0,1.44342041015625
../instances/32_2/ad_grb_00001.log.npz,0,1,0,0,-1.07685685494467,-1.82685685494467,0,0.820407629013062
../instances/32_2/ad_grb_00002.log.npz,0,1,0,0,0.250080538961959,-0.999919461038041,0,0.804429292678833
../instances/32_2/ad_grb_00003.log.npz,0,1,0,0,1.22795898139064,-0.522041018609361,0,0.402375221252441
