Name,P,B,C1,C2,Objective without constant,Objective,Gap,LB,Time
../instances/96_2/ad_grb_00027.log.npz,0,0,0,0,1.87177981739687,-0.076136849269797,0,1.87177981739687,3945.10218882561
../instances/96_2/ad_grb_00124.log.npz,0,0,0,0,1.60544677463231,-0.019553225367686,0,1.60544677463231,3816.91110372543
../instances/96_2/ad_grb_00071.log.npz,0,0,0,0,1.84499301496778,-0.019590318365551,0,1.84499301496778,4581.98289322853
../instances/96_1/ad_grb_00041.log.npz,0,0,0,0,1.56313907329171,-0.197277593374958,0,1.56313907329171,8548.94951319695
../instances/96_2/ad_grb_00167.log.npz,0,0,0,0,1.125,-6.66E-16,0,1.125,6108.85961604118
../instances/96_1/ad_grb_00068.log.npz,0,0,0,0,1.61532723577566,-0.145089430891004,0.028859069956373,1.56871039407598,10800.9821474552
../instances/96_2/ad_grb_00072.log.npz,0,0,0,0,1.85863021021896,-0.005953123114372,0,1.85863021021896,8715.95849728584
../instances/96_2/ad_grb_00129.log.npz,0,0,0,0,1.61482567643541,-0.010174323564593,0,1.6148256764354,4364.51352667809
../instances/96_1/ad_grb_00050.log.npz,0,0,0,0,1.58535210775756,-0.175064558909111,0,1.58535210775755,8239.34204101563
../instances/96_1/ad_grb_00037.log.npz,0,0,0,0,1.50118001626558,-0.259236650401087,0,1.50118001626558,7992.59768724442
../instances/96_1/ad_grb_00045.log.npz,0,0,0,0,1.55400883629845,-0.19599116370155,0.026606737472622,1.51266173116092,10800.9769165516
../instances/96_2/ad_grb_00159.log.npz,0,0,0,0,1.10839658769613,-0.0061867456372,0.022937331144634,1.08297292812457,10800.9916427135
../instances/96_2/ad_grb_00096.log.npz,0,0,0,0,1.45377222662834,-0.296227773371658,0,1.45377222662834,8788.32325339317
../instances/96_2/ad_grb_00146.log.npz,0,0,0,0,1.10168670631299,-0.012896627020344,0,1.10168670631299,8763.18415117264
../instances/96_2/ad_grb_00155.log.npz,0,0,0,0,1.09655291996544,-0.007613746701227,0,1.09655291996544,7989.43382167816
../instances/96_2/ad_grb_00085.log.npz,0,0,0,0,1.74827315922889,-0.095476840771113,0,1.74827315922888,8245.95725917816
../instances/96_1/ad_grb_00059.log.npz,0,0,0,0,1.58868903146273,-0.17172763520394,0,1.58868903146272,8099.64933252335
../instances/96_2/ad_grb_00110.log.npz,0,0,0,0,1.3952224283374,-0.313110904995936,0,1.3952224283374,4198.26442742348
../instances/96_3/ad_grb_00024.log.npz,0,0,0,0,1.08817188795397,-0.005578112046028,0.005982457690558,1.08166194567423,10800.9553823471
../instances/96_2/ad_grb_00133.log.npz,0,0,0,0,1.60938853235958,-0.005194800973757,0,1.60938853235957,7928.35186696053
../instances/96_2/ad_grb_00121.log.npz,0,0,0,0,1.65783715655495,-0.008829510111718,0,1.65783715655495,6454.76132249832
../instances/96_2/ad_grb_00099.log.npz,0,0,0,0,1.7421909984795,-0.0078090015205,0,1.7421909984795,5043.09047722817
../instances/96_2/ad_grb_00016.log.npz,0,0,0,0,1.97170003902836,-0.00746662763831,0,1.97170003902835,5847.71301913261
../instances/96_2/ad_grb_00145.log.npz,0,0,0,0,1.08672674359261,-0.027856589740723,0.015916259787375,1.0694301184237,10800.9967639446
../instances/96_2/ad_grb_00117.log.npz,0,0,0,0,1.65845323325562,-0.008213433411045,0,1.65845323325562,5818.08517622948
../instances/96_2/ad_grb_00088.log.npz,0,0,0,0,1.50169095567304,-0.30039237766029,0,1.50169095567304,5759.71314048767
../instances/96_2/ad_grb_00150.log.npz,0,0,0,0,1.10439916818006,-0.01018416515327,0.016131085663648,1.08658401059129,10801.0289824009
../instances/96_3/ad_grb_00006.log.npz,0,0,0,0,1.1882211744676,-0.249278825532404,0,1.1882211744676,4328.0302593708
../instances/96_3/ad_grb_00027.log.npz,0,0,0,0,1.0657692429663,-0.007147423700367,0,1.0657692429663,5804.44784975052
../instances/96_1/ad_grb_00023.log.npz,0,0,0,0,1.88763888723957,-0.341527779427101,0,1.88763888723956,3700.3037674427
../instances/96_2/ad_grb_00000.log.npz,0,0,0,0,-2.67547158795788,-2.67547158795788,0,-2.67547158795787,8212.61435389519
../instances/96_3/ad_grb_00003.log.npz,0,0,0,0,1.10887750110186,-0.266122498898143,0,1.10887750110186,6660.29411411285
../instances/96_2/ad_grb_00125.log.npz,0,0,0,0,1.61791475281517,-0.007085247184826,0,1.61791475281517,4712.41441869736
../instances/96_2/ad_grb_00004.log.npz,0,0,0,0,1.18184872273563,-0.776484610597702,0,1.18184872273563,6786.19372105598
../instances/96_2/ad_grb_00108.log.npz,0,0,0,0,1.70206995604144,-0.006263377291896,0.010651600449175,1.68394018693313,10800.9929010868
../instances/96_3/ad_grb_00008.log.npz,0,0,0,0,1.11802434887825,-0.09030898445508,0,1.11802434887825,4929.62065076828
../instances/96_2/ad_grb_00104.log.npz,0,0,0,0,1.74211043673589,-0.007889563264107,0,1.74211043673589,5694.59370732307
