Name,P,B,C1,C2,Objective without constant,Objective,Gap,Time
../instances/64_1/ad_grb_00000.log.npz,0,0,0,0,-6.93208715597443,-6.93208715597443,0,28.7639303207397
../instances/64_1/ad_grb_00001.log.npz,0,0,0,0,-3.57490177393754,-4.57490177393754,9.74E-05,2.91513442993164
../instances/64_1/ad_grb_00002.log.npz,0,0,0,0,-1.31188110991254,-2.93688110991254,0,1.29322719573975
../instances/64_1/ad_grb_00003.log.npz,0,0,0,0,0.435428514066213,-1.54894648593379,0,2.11525988578796
../instances/64_1/ad_grb_00004.log.npz,0,0,0,0,0.845032605015207,-1.67059239498479,0,5.5482828617096
../instances/64_1/ad_grb_00005.log.npz,0,0,0,0,1.72493494218065,-0.790690057819345,0,4.80412864685059
../instances/64_1/ad_grb_00006.log.npz,0,0,0,0,1.23803679292162,-1.27758820707838,0,1.21534252166748
../instances/64_1/ad_grb_00007.log.npz,0,0,0,0,1.15766944893166,-1.48295555106835,0,0.887224197387695
../instances/64_1/ad_grb_00008.log.npz,0,0,0,0,0.81199178668334,-1.45363321331666,0,10.9304888248444
../instances/64_1/ad_grb_00009.log.npz,0,0,0,0,1.54727653611042,-0.718348463889576,0,7.91772198677063
../instances/64_1/ad_grb_00010.log.npz,0,0,0,0,1.88140036330679,-0.571724636693207,0,11.6150345802307
../instances/64_1/ad_grb_00011.log.npz,0,0,0,0,1.73712778431882,-0.559747215681184,0,26.2357313632965
../instances/64_1/ad_grb_00012.log.npz,0,0,0,0,2.03008926707624,-0.266785732923755,0,10.2041075229645
../instances/64_1/ad_grb_00013.log.npz,0,0,0,0,2.17174652483803,-0.125128475161969,0,7.2884795665741
../instances/64_1/ad_grb_00014.log.npz,0,0,0,0,1.73023922836862,-0.47288577163138,0,10.5745413303375
../instances/64_1/ad_grb_00015.log.npz,0,0,0,0,1.0041993768068,-1.1364256231932,7.87E-05,2.8612687587738
../instances/64_1/ad_grb_00016.log.npz,0,0,0,0,1.59927617084921,-0.54134882915079,3.16E-05,2.83596968650818
../instances/64_1/ad_grb_00017.log.npz,0,0,0,0,1.6084424340606,-0.3759325659394,0,12.0260548591614
../instances/64_1/ad_grb_00018.log.npz,0,0,0,0,1.11726164731384,-0.695238352686157,0,4.40982818603516
../instances/64_1/ad_grb_00019.log.npz,0,0,0,0,1.4839181371118,-0.3285818628882,0,2.79970860481262
../instances/64_1/ad_grb_00020.log.npz,0,0,0,0,1.11827067792557,-0.600479322074434,0,11.3833794593811
../instances/64_1/ad_grb_00021.log.npz,0,0,0,0,1.44513587163081,-0.273614128369195,0,11.0323824882507
../instances/64_1/ad_grb_00022.log.npz,0,0,0,0,1.59280369890814,-0.125946301091857,0,9.21404027938843
../instances/64_1/ad_grb_00023.log.npz,0,0,0,0,1.53594098835611,-0.229684011643888,0,155.078847885132
../instances/64_1/ad_grb_00024.log.npz,0,0,0,0,1.66651273077775,-0.099112269222245,0,91.2314291000366
../instances/64_1/ad_grb_00025.log.npz,0,0,0,0,1.49843993494211,-0.267185065057895,0,12.8757014274597
../instances/64_1/ad_grb_00026.log.npz,0,0,0,0,1.62596265216054,-0.139662347839455,0,7.36267399787903
../instances/64_1/ad_grb_00027.log.npz,0,0,0,0,1.70965930628088,-0.055965693719118,0,13.6775844097137
../instances/64_1/ad_grb_00028.log.npz,0,0,0,0,1.73772540375029,-0.027899596249712,0,4.23332691192627
../instances/64_1/ad_grb_00029.log.npz,0,0,0,0,1.5925931607659,-0.157406839234099,0,513.180011510849
../instances/64_1/ad_grb_00030.log.npz,0,0,0,0,1.67685351111082,-0.073146488889185,0,184.34197640419
../instances/64_1/ad_grb_00031.log.npz,0,0,0,0,1.71814259608786,-0.031857403912142,0,73.6937050819397
../instances/64_1/ad_grb_00032.log.npz,0,0,0,0,1.74089366269161,-0.009106337308389,0,39.1145198345184
../instances/64_1/ad_grb_00033.log.npz,0,0,0,0,1.5669619008136,-0.198663099186398,0,60.1971831321716
../instances/64_1/ad_grb_00034.log.npz,0,0,0,0,1.69542231323726,-0.07020268676274,0,41.8235132694244
../instances/64_1/ad_grb_00035.log.npz,0,0,0,0,1.7382637239537,-0.027361276046301,0,75.7143220901489
../instances/64_1/ad_grb_00036.log.npz,0,0,0,0,1.75719246642027,-0.008432533579734,0,62.6589798927307
../instances/64_1/ad_grb_00037.log.npz,0,0,0,0,1.765625,0,0,15.7137744426727
../instances/64_1/ad_grb_00000.log.npz,1,0,0,0,-6.93208715597443,-6.93208715597443,0,33.3373334407806
../instances/64_1/ad_grb_00001.log.npz,1,0,0,0,-3.57490177393754,-4.57490177393754,9.74E-05,2.99745345115662
../instances/64_1/ad_grb_00002.log.npz,1,0,0,0,-1.31188110991254,-2.93688110991254,0,1.64013242721558
