Name,P,B,C1,C2,Objective without constant,Objective,Gap,Time
../instances/32_0/ad_grb_00000.log.npz,0,0,0,0,-16.720190879345,-16.720190879345,1.77E-05,0.308939456939697
../instances/32_0/ad_grb_00001.log.npz,0,0,0,0,-10.0656100744064,-11.0656100744064,0,0.147314310073853
../instances/32_0/ad_grb_00002.log.npz,0,0,0,0,-5.48522409888085,-7.23522409888085,0,0.107603549957275
../instances/32_0/ad_grb_00003.log.npz,0,0,0,0,-1.5734107781924,-3.7296607781924,0,0.188700199127197
../instances/32_0/ad_grb_00004.log.npz,0,0,0,0,-0.350340726259893,-3.00659072625989,0,0.228502750396728
../instances/32_0/ad_grb_00005.log.npz,0,0,0,0,1.16320341154651,-1.49304658845349,0,0.244801998138428
../instances/32_0/ad_grb_00006.log.npz,0,0,0,0,-0.421104792727746,-3.07735479272775,0,0.177074193954468
../instances/32_0/ad_grb_00007.log.npz,0,0,0,0,0.355274177676793,-2.42597582232321,0,0.225905179977417
../instances/32_0/ad_grb_00008.log.npz,0,0,0,0,1.4790274260942,-1.3022225739058,0,0.168446779251099
../instances/32_0/ad_grb_00009.log.npz,0,0,0,0,1.14547693839392,-1.38577306160608,0,0.534436941146851
../instances/32_0/ad_grb_00010.log.npz,0,0,0,0,1.86590335012402,-0.66534664987598,0,0.508019924163818
../instances/32_0/ad_grb_00011.log.npz,0,0,0,0,1.04894352651121,-1.57605647348879,0,0.379401445388794
../instances/32_0/ad_grb_00012.log.npz,0,0,0,0,1.75810156857703,-0.866898431422971,0,0.159932613372803
../instances/32_0/ad_grb_00013.log.npz,0,0,0,0,2.18415572140572,-0.440844278594282,0,0.157569169998169
../instances/32_0/ad_grb_00014.log.npz,0,0,0,0,1.72184065830155,-0.778159341698451,0,0.236046314239502
../instances/32_0/ad_grb_00015.log.npz,0,0,0,0,1.11579572966002,-1.16545427033998,0,0.205378532409668
../instances/32_0/ad_grb_00016.log.npz,0,0,0,0,1.67691672682474,-0.60433327317526,0,0.21114706993103
../instances/32_0/ad_grb_00017.log.npz,0,0,0,0,1.97556333664409,-0.305686663355909,0,0.187420129776001
../instances/32_0/ad_grb_00018.log.npz,0,0,0,0,1.50739968357989,-0.773850316420106,0,0.674604177474976
../instances/32_0/ad_grb_00019.log.npz,0,0,0,0,1.91788524921471,-0.363364750785293,0,0.610688447952271
../instances/32_0/ad_grb_00020.log.npz,0,0,0,0,2.07857211678488,-0.202677883215117,0,0.274219751358032
../instances/32_0/ad_grb_00021.log.npz,0,0,0,0,2.19818794241024,-0.083062057589757,0,0.337524175643921
../instances/32_0/ad_grb_00022.log.npz,0,0,0,0,1.83597495969833,-0.445275040301672,0,0.671722650527954
../instances/32_0/ad_grb_00023.log.npz,0,0,0,0,1.03420121018818,-1.09079878981182,0,0.53634524345398
../instances/32_0/ad_grb_00024.log.npz,0,0,0,0,1.62704140606644,-0.497958593933561,0,0.544074058532715
../instances/32_0/ad_grb_00025.log.npz,0,0,0,0,1.88337240586366,-0.241627594136339,0,0.305734395980835
../instances/32_0/ad_grb_00026.log.npz,0,0,0,0,1.17406818880331,-0.888431811196687,0,0.595292806625366
../instances/32_0/ad_grb_00027.log.npz,0,0,0,0,1.60541948854847,-0.457080511451527,0,0.800014019012451
../instances/32_0/ad_grb_00028.log.npz,0,0,0,0,1.8233131392372,-0.239186860762797,0,0.254217624664307
