Name,P,B,C1,C2,Objective without constant,Objective,Gap,Time
../instances/64_2/ad_grb_00000.log.npz,0,0,0,0,-2.6756676807957,-2.6756676807957,0,165.783846616745
../instances/64_2/ad_grb_00001.log.npz,0,0,0,0,-1.08030429363577,-1.83030429363577,0,17.6825435161591
../instances/64_2/ad_grb_00002.log.npz,0,0,0,0,0.25215338601673,-0.99784661398327,0,9.53082418441772
../instances/64_2/ad_grb_00003.log.npz,0,0,0,0,1.20597827573268,-0.544021724267321,0,5.44709491729736
../instances/64_2/ad_grb_00004.log.npz,0,0,0,0,1.13934763182021,-0.813777368179786,0,58.6073787212372
../instances/64_2/ad_grb_00005.log.npz,0,0,0,0,1.3329579111404,-0.776417088859601,0,0.854458332061768
../instances/64_2/ad_grb_00006.log.npz,0,0,0,0,1.71951748109777,-0.389857518902232,0,1.48673224449158
../instances/64_2/ad_grb_00007.log.npz,0,0,0,0,1.69517412430488,-0.336075875695117,0,82.8425533771515
../instances/64_2/ad_grb_00008.log.npz,0,0,0,0,1.93455989896512,-0.096690101034882,0,166.169229507446
../instances/64_2/ad_grb_00009.log.npz,0,0,0,0,1.53868050505808,-0.539444494941918,0,28.0611617565155
../instances/64_2/ad_grb_00010.log.npz,0,0,0,0,1.88077025969434,-0.197354740305656,0,109.782106399536
../instances/64_2/ad_grb_00011.log.npz,0,0,0,0,1.44338753683602,-0.415987463163983,0,31.2431061267853
../instances/64_2/ad_grb_00012.log.npz,0,0,0,0,1.69728812522989,-0.162086874770115,0,66.2983677387238
../instances/64_2/ad_grb_00013.log.npz,0,0,0,0,1.60790889845382,-0.501466101546179,0,22.7901909351349
../instances/64_2/ad_grb_00014.log.npz,0,0,0,0,1.9508281741775,-0.158546825822502,0,50.621680021286
../instances/64_2/ad_grb_00015.log.npz,0,0,0,0,2.04999304307053,-0.059381956929466,0,52.1904067993164
../instances/64_2/ad_grb_00016.log.npz,0,0,0,0,1.67912317187751,-0.383376828122492,0,31.5666027069092
../instances/64_2/ad_grb_00017.log.npz,0,0,0,0,1.99607767843889,-0.066422321561106,0,128.12993311882
../instances/64_2/ad_grb_00018.log.npz,0,0,0,0,2.04062430010466,-0.02187569989534,0,236.792620897293
../instances/64_2/ad_grb_00019.log.npz,0,0,0,0,2.0510497787078,-0.0114502212922,0,164.59102678299
../instances/64_2/ad_grb_00020.log.npz,0,0,0,0,1.67377884928149,-0.38872115071851,0,39.2825829982758
../instances/64_2/ad_grb_00021.log.npz,0,0,0,0,1.95476940439585,-0.107730595604145,0,176.785048961639
../instances/64_2/ad_grb_00022.log.npz,0,0,0,0,2.0254759353838,-0.037024064616199,0,131.899056911469
../instances/64_2/ad_grb_00023.log.npz,0,0,0,0,2.04700224417445,-0.015497755825546,0,50.6845510005951
../instances/64_2/ad_grb_00024.log.npz,0,0,0,0,1.6658634658653,-0.365386534134702,0,35.3914239406586
../instances/64_2/ad_grb_00025.log.npz,0,0,0,0,1.96268956922561,-0.06856043077439,0,466.025543212891
../instances/64_2/ad_grb_00026.log.npz,0,0,0,0,2.012613050674,-0.018636949326003,0,258.551666021347
../instances/64_2/ad_grb_00027.log.npz,0,0,0,0,2.0245202609446,-0.006729739055397,0,111.504926681519
../instances/64_2/ad_grb_00028.log.npz,0,0,0,0,1.67095276040419,-0.375922239595806,0,35.3180358409882
../instances/64_2/ad_grb_00029.log.npz,0,0,0,0,1.95962328954469,-0.087251710455306,0,425.803061246872
../instances/64_2/ad_grb_00030.log.npz,0,0,0,0,2.02165150852744,-0.025223491472556,0,319.035236597061
../instances/64_2/ad_grb_00031.log.npz,0,0,0,0,2.03754051133839,-0.009334488661612,0,194.57807970047
../instances/64_2/ad_grb_00032.log.npz,0,0,0,0,2.04293900891075,-0.003935991089248,0,25.862489938736
../instances/64_2/ad_grb_00033.log.npz,0,0,0,0,1.64286780774895,-0.372757192251054,0,26.1321251392364
../instances/64_2/ad_grb_00034.log.npz,0,0,0,0,1.94445595576735,-0.071169044232649,0,339.754143476486
../instances/64_2/ad_grb_00035.log.npz,0,0,0,0,1.99970816816002,-0.015916831839984,0,236.953708648682
../instances/64_2/ad_grb_00036.log.npz,0,0,0,0,2.01196433974414,-0.003660660255863,0,463.468199014664
../instances/64_2/ad_grb_00037.log.npz,0,0,0,0,1.62942904891168,-0.386195951088324,0,44.2982029914856
../instances/64_2/ad_grb_00038.log.npz,0,0,0,0,1.91175517763898,-0.103869822361016,0,71.0948264598846
../instances/64_2/ad_grb_00039.log.npz,0,0,0,0,1.98866724340796,-0.026957756592035,0,273.038334131241
../instances/64_2/ad_grb_00040.log.npz,0,0,0,0,2.00587916535048,-0.009745834649518,0,128.9565346241
../instances/64_2/ad_grb_00041.log.npz,0,0,0,0,2.01363584955358,-0.00198915044642,0,41.037038564682
../instances/64_2/ad_grb_00042.log.npz,0,0,0,0,1.61822363817352,-0.397401361826476,0,11.7389385700226
../instances/64_2/ad_grb_00043.log.npz,0,0,0,0,1.93355789598878,-0.082067104011216,0,389.262648105621
../instances/64_2/ad_grb_00044.log.npz,0,0,0,0,1.99281217663504,-0.022812823364964,0,214.390333414078
../instances/64_2/ad_grb_00045.log.npz,0,0,0,0,2.01159732069875,-0.004027679301248,0,313.474303483963
../instances/64_2/ad_grb_00046.log.npz,0,0,0,0,2.01398676474029,-0.001638235259706,0,150.578119754791
../instances/64_2/ad_grb_00047.log.npz,0,0,0,0,2.01451955715493,-0.001105442845075,0,3.1811203956604
../instances/64_2/ad_grb_00048.log.npz,0,0,0,0,1.62431423665103,-0.391310763348975,0,20.8175566196442
../instances/64_2/ad_grb_00049.log.npz,0,0,0,0,1.92192619006222,-0.093698809937783,0,273.774417161942
../instances/64_2/ad_grb_00050.log.npz,0,0,0,0,1.99666641495707,-0.018958585042932,0,388.606933355331
../instances/64_2/ad_grb_00051.log.npz,0,0,0,0,2.00961766804824,-0.006007331951758,0,223.103558778763
../instances/64_2/ad_grb_00052.log.npz,0,0,0,0,2.015625,0,0,28.1996612548828
../instances/64_2/ad_grb_00000.log.npz,1,0,0,0,-2.6756676807957,-2.6756676807957,0,154.447531938553
../instances/64_2/ad_grb_00001.log.npz,1,0,0,0,-1.08030429363577,-1.83030429363577,0,18.0860819816589
../instances/64_2/ad_grb_00002.log.npz,1,0,0,0,0.25215338601673,-0.99784661398327,0,9.91928362846375
../instances/64_2/ad_grb_00003.log.npz,1,0,0,0,1.20597827573268,-0.544021724267321,0,6.03451538085938
../instances/64_2/ad_grb_00004.log.npz,1,0,0,0,1.13934763182021,-0.813777368179786,0,37.4848368167877
../instances/64_2/ad_grb_00005.log.npz,1,0,0,0,1.3329579111404,-0.776417088859601,0,0.920061349868774
../instances/64_2/ad_grb_00006.log.npz,1,0,0,0,1.71951748109777,-0.389857518902232,0,1.58234906196594
../instances/64_2/ad_grb_00007.log.npz,1,0,0,0,1.69517412430488,-0.336075875695117,0,83.3464903831482
../instances/64_2/ad_grb_00008.log.npz,1,0,0,0,1.93455989896512,-0.096690101034882,0,164.597459316254
../instances/64_2/ad_grb_00009.log.npz,1,0,0,0,1.53868050505808,-0.539444494941918,0,22.0231039524078
../instances/64_2/ad_grb_00010.log.npz,1,0,0,0,1.88077025969434,-0.197354740305656,0,93.3758034706116
../instances/64_2/ad_grb_00011.log.npz,1,0,0,0,1.44338753683602,-0.415987463163983,0,31.7132325172424
../instances/64_2/ad_grb_00012.log.npz,1,0,0,0,1.69728812522989,-0.162086874770115,0,66.6034688949585
../instances/64_2/ad_grb_00013.log.npz,1,0,0,0,1.60790889845382,-0.501466101546179,0,23.1197934150696
../instances/64_2/ad_grb_00014.log.npz,1,0,0,0,1.9508281741775,-0.158546825822502,0,50.8352062702179
../instances/64_2/ad_grb_00015.log.npz,1,0,0,0,2.04999304307053,-0.059381956929466,0,52.6176352500916
../instances/64_2/ad_grb_00016.log.npz,1,0,0,0,1.67912317187751,-0.383376828122492,0,29.7108027935028
../instances/64_2/ad_grb_00017.log.npz,1,0,0,0,1.99607767843889,-0.066422321561106,0,128.457178354263
../instances/64_2/ad_grb_00018.log.npz,1,0,0,0,2.04062430010466,-0.02187569989534,0,236.566714763641
../instances/64_2/ad_grb_00019.log.npz,1,0,0,0,2.0510497787078,-0.0114502212922,0,165.139864206314
../instances/64_2/ad_grb_00020.log.npz,1,0,0,0,1.67377884928149,-0.38872115071851,0,39.714289188385
../instances/64_2/ad_grb_00021.log.npz,1,0,0,0,1.95476940439585,-0.107730595604145,0,176.524917602539
../instances/64_2/ad_grb_00022.log.npz,1,0,0,0,2.0254759353838,-0.037024064616199,0,131.457498788834
../instances/64_2/ad_grb_00023.log.npz,1,0,0,0,2.04700224417445,-0.015497755825546,0,50.5302329063416
../instances/64_2/ad_grb_00024.log.npz,1,0,0,0,1.6658634658653,-0.365386534134702,0,35.873512506485
../instances/64_2/ad_grb_00025.log.npz,1,0,0,0,1.96268956922561,-0.06856043077439,0,465.416095972061
../instances/64_2/ad_grb_00026.log.npz,1,0,0,0,2.012613050674,-0.018636949326003,0,403.193841934204
../instances/64_2/ad_grb_00027.log.npz,1,0,0,0,2.0245202609446,-0.006729739055397,0,111.27622961998
../instances/64_2/ad_grb_00028.log.npz,1,0,0,0,1.67095276040419,-0.375922239595806,0,35.466376543045
../instances/64_2/ad_grb_00029.log.npz,1,0,0,0,1.95962328954469,-0.087251710455306,0,425.291410923004
../instances/64_2/ad_grb_00030.log.npz,1,0,0,0,2.02165150852744,-0.025223491472556,0,319.351987123489
../instances/64_2/ad_grb_00031.log.npz,1,0,0,0,2.03754051133839,-0.009334488661612,0,194.796553373337
../instances/64_2/ad_grb_00032.log.npz,1,0,0,0,2.04293900891075,-0.003935991089248,0,25.5153138637543
../instances/64_2/ad_grb_00033.log.npz,1,0,0,0,1.64286780774895,-0.372757192251054,0,26.0473067760468
../instances/64_2/ad_grb_00034.log.npz,1,0,0,0,1.94445595576735,-0.071169044232649,0,339.287621021271
../instances/64_2/ad_grb_00035.log.npz,1,0,0,0,1.99970816816002,-0.015916831839984,0,236.692725896835
../instances/64_2/ad_grb_00036.log.npz,1,0,0,0,2.01196433974414,-0.003660660255863,0,465.213364124298
../instances/64_2/ad_grb_00037.log.npz,1,0,0,0,1.62942904891168,-0.386195951088324,0,44.6169509887695
../instances/64_2/ad_grb_00038.log.npz,1,0,0,0,1.91175517763898,-0.103869822361016,0,71.5613429546356
../instances/64_2/ad_grb_00039.log.npz,1,0,0,0,1.98866724340796,-0.026957756592035,0,273.310292720795
../instances/64_2/ad_grb_00040.log.npz,1,0,0,0,2.00587916535048,-0.009745834649518,0,129.310591459274
../instances/64_2/ad_grb_00041.log.npz,1,0,0,0,2.01363584955358,-0.00198915044642,0,40.9638695716858
../instances/64_2/ad_grb_00042.log.npz,1,0,0,0,1.61822363817352,-0.397401361826476,0,12.2269163131714
../instances/64_2/ad_grb_00043.log.npz,1,0,0,0,1.93355789598878,-0.082067104011216,0,389.894949913025
../instances/64_2/ad_grb_00044.log.npz,1,0,0,0,1.99281217663504,-0.022812823364964,0,214.898120164871
../instances/64_2/ad_grb_00045.log.npz,1,0,0,0,2.01159732069875,-0.004027679301248,0,312.817305803299
../instances/64_2/ad_grb_00046.log.npz,1,0,0,0,2.01398676474029,-0.001638235259706,0,150.873709440231
../instances/64_2/ad_grb_00047.log.npz,1,0,0,0,2.01451955715493,-0.001105442845075,0,3.1780858039856
../instances/64_2/ad_grb_00048.log.npz,1,0,0,0,1.62431423665103,-0.391310763348975,0,20.8797001838684
../instances/64_2/ad_grb_00049.log.npz,1,0,0,0,1.92192619006222,-0.093698809937783,0,273.878209352493
../instances/64_2/ad_grb_00050.log.npz,1,0,0,0,1.99666641495707,-0.018958585042932,0,389.074934244156
../instances/64_2/ad_grb_00051.log.npz,1,0,0,0,2.00961766804824,-0.006007331951758,0,223.350838661194
../instances/64_2/ad_grb_00052.log.npz,1,0,0,0,2.015625,0,0,28.1680583953857
../instances/64_2/ad_grb_00000.log.npz,0,1,0,0,-2.6756676807957,-2.6756676807957,0,194.169198036194
../instances/64_2/ad_grb_00001.log.npz,0,1,0,0,-1.08030429363577,-1.83030429363577,0,22.1932609081268
../instances/64_2/ad_grb_00002.log.npz,0,1,0,0,0.25215338601673,-0.99784661398327,0,11.9505574703217
../instances/64_2/ad_grb_00003.log.npz,0,1,0,0,1.20597827573268,-0.544021724267321,0,4.21760892868042
../instances/64_2/ad_grb_00004.log.npz,0,1,0,0,1.13934763182021,-0.813777368179786,0,59.0425457954407
../instances/64_2/ad_grb_00005.log.npz,0,1,0,0,1.3329579111404,-0.776417088859601,0,0.841735124588013
../instances/64_2/ad_grb_00006.log.npz,0,1,0,0,1.71951748109777,-0.389857518902232,0,1.47894668579102
../instances/64_2/ad_grb_00007.log.npz,0,1,0,0,1.69517412430488,-0.336075875695117,0,61.4009032249451
../instances/64_2/ad_grb_00008.log.npz,0,1,0,0,1.93455989896512,-0.096690101034882,0,261.481246709824
../instances/64_2/ad_grb_00009.log.npz,0,1,0,0,1.53868050505808,-0.539444494941918,0,29.2212450504303
../instances/64_2/ad_grb_00010.log.npz,0,1,0,0,1.88077025969434,-0.197354740305656,0,108.615046024323
../instances/64_2/ad_grb_00011.log.npz,0,1,0,0,1.44338753683602,-0.415987463163983,0,39.4141232967377
../instances/64_2/ad_grb_00012.log.npz,0,1,0,0,1.69728812522989,-0.162086874770115,0,58.7009658813477
../instances/64_2/ad_grb_00013.log.npz,0,1,0,0,1.60790889845382,-0.501466101546179,0,22.2006604671478
